A_id,A_statement,Best_B_id,Best_B_statement,cosine_similarity
A249,PS 9 SARAH ANDERSON 100 W 84TH ST NEW YORK,B4110,Ps 78 100 Tompkins Ave Staten Island,0.8404813
A2707,BROADWAY ACADEMY 1000 BROADWAY ELMIRA,B482,Broadway Elementary And Middle School 1000 Broadway St Elmira,0.84032565
A2301,BENNETT PARK MONTESSORI SCHOOL 342 CLINTON ST BUFFALO,B626,Buffalo Commons Charter School 833 Michigan Ave Ste 3 Buffalo,0.8402807
A1145,PS 251 144-51 ARTHUR ST SPRINGFIELD GARDENS,B3725,P.S. 251 Queens 14451 Arthur St Springfield Gardens,0.84011066
A2939,STUART M TOWNSEND ELEMENTARY SCHOOL PO BOX 200 LAKE LUZERNE,B4766,Stuart M Townsend Middle Sch 27 Hyland Dr Lake Luzerne,0.84006214
A465,LONGWOOD ACADEMY OF DISCOVERY (THE) 888 REV J A POLITE AVE BRONX,B1385,Explorations Academy 1619 Boston Road Bronx,0.83995014
A3814,OSWEGO MIDDLE SCHOOL MARK FITZGIBBONS DR OSWEGO,B3148,Oswego Middle School 100 Mark Fitzgibbons Dr Oswego,0.83978295
A1175,PS 111 JACOB BLACKWELL 37-15 13TH ST LONG ISLAND CITY,B3469,P.S. 111 Jacob Blackwell 37-15 13 Street Queens,0.83945763
A748,COLIBRI COMMUNITY SCHOOL (THE) 700 E 179TH ST BRONX,B514,Bronx Community School 1232 Southern Blvd Bronx,0.8394005
A1750,PS 254 DAG HAMMARSKJOLD 2469 E 18TH ST BROOKLYN,B4111,Ps 936 270 59th Street Brooklyn,0.839381
A337,PS 92 MARY MCLEOD BETHUNE 222 W 134TH ST NEW YORK,B3421,P.S. 092 Mary Mcleod Bethune 222 West 134 Street Manhattan,0.8392573
A3327,LONG BRANCH ELEMENTARY SCHOOL 4035 LONG BRANCH RD LIVERPOOL,B2522,Liverpool High School 4338 Wetzel Rd Liverpool,0.8392428
A3657,NEWFIELD ELEMENTARY SCHOOL 247 MAIN ST NEWFIELD,B2942,New City Elementary School 60 Crestwood Dr New City,0.83921576
A1834,CULTURAL ARTS ACADEMY CHARTER SCHOOL AT SPRING CREEK 1400 LINDEN BLVD BROOKLYN,B4603,Spring Creek Community School 1065 Elton St Brooklyn,0.8391412
A1078,PS 86 87-41 PARSONS BLVD JAMAICA,B3400,P.S. 082 Hammond 8802 144th St Jamaica,0.8390738
A374,HAROLD O LEVY SCHOOL 650 ACADEMY ST NEW YORK,B4980,Town School 540 E 76th St New York,0.8388618
A965,PS/IS 384 FRANCES E CARTER 242 COOPER ST BROOKLYN,B3202,P.S. /I.S. 384 Frances E. Carter 242 Cooper Street Brooklyn,0.8387858
A1481,PS 66 JACQUELINE KENNEDY-ONASSIS 85-11 102ND ST RICHMOND HILL,B3375,P.S. 066 Jacqueline Kennedy Onassis 85-11 102 Street Queens,0.83840054
A2806,FULTON JUNIOR HIGH SCHOOL 129 CURTIS ST FULTON,B1396,Fairgrieve Elementary School 716 Academy St Fulton,0.83828235
A1091,PS 196 GRAND CENTRAL PARKWAY 71-25 113TH ST FOREST HILLS,B4105,Ps 390 56-10 214 Street Queens,0.8382171
A1748,PS 236 MILL BASIN 6302 AVE U BROOKLYN,B4111,Ps 936 270 59th Street Brooklyn,0.83814484
A1577,ROBERT E PEARY SCHOOL 16-66 HANCOCK ST RIDGEWOOD,B4249,Robert E. Peary School 16-66 Hancock Street Queens,0.83809936
A1460,QUEENS SCHOOL OF INQUIRY (THE) 158-40 76TH RD FLUSHING,B5444,Yeshiva Of Central Queens 147-37 70th Road Flushing,0.83783394
A1948,SUCCESS ACADEMY CHARTER SCHOOL-SOUTH JAMAICA 120-27 141ST ST JAMAICA,B1735,Growing Up Green Charter School Ii 84-35 152nd Street Jamaica,0.8377025
A951,JHS 383 PHILIPPA SCHUYLER 1300 GREENE AVE BROOKLYN,B2212,J.H.S. 383 Philippa Schuyler 1300 Greene Avenue Brooklyn,0.8376755
A3155,BOYNTON MIDDLE SCHOOL 1601 N CAYUGA ST ITHACA,B1400,Fall Creek Elementary School 202 King St Ithaca,0.8374766
A1334,MS 582 207 BUSHWICK AVE BROOKLYN,B2598,M.S. 582 207 Bushwick Avenue Brooklyn,0.83736897
A976,PS 7 LOUIS F SIMEONE 80-55 CORNISH AVE ELMHURST,B3221,P.S. 007 Louis F. Simeone 80-55 Cornish Ave Queens,0.8373531
A4460,TICONDEROGA JUNIOR-SENIOR HIGH SCHOOL 5 CALKINS PL TICONDEROGA,B4958,Ticonderoga High School 5 Calkins Place Ticonderoga,0.8371649
A1014,PS 239 17-15 WEIRFIELD ST RIDGEWOOD,B3386,P.S. 071 Forest 62-85 Forest Ave Ridgewood,0.8370831
A309,PS 83 LUIS MUNOZ RIVERA 219 E 109TH ST NEW YORK,B3402,P.S. 083 Luis Munoz Rivera 219 E 109th St Manhattan,0.836981
A1406,PS/IS 323 210 CHESTER ST BROOKLYN,B3897,P.S./I.S. 323 210 Chester Street Brooklyn,0.8369791
A722,IS 318 MATH SCIENCE & TECHNOLOGY THROUGH ARTS 1919 PROSPECT AVE BRONX,B2090,"I.S. X318 Math, Science & Technology Through Arts 1919 Prospect Avenue Bronx",0.836954
A3202,MEADOW POND ELEMENTARY SCHOOL PO BOX 387 KATONAH,B2318,Katonah Elementary School 106 Huntville Road Katonah,0.8368919
A3894,CRISPELL MIDDLE SCHOOL PO BOX 780 PINE BUSH,B4020,Pine Bush High School Po Box 670 Pine Bush,0.8368773
A1224,PS 1 TOTTENVILLE 58 SUMMIT ST STATEN ISLAND,B4106,Ps 5 Port Morris 564 Jackson Avenue Bronx,0.83683455
A4393,WILLIAM SIDNEY MOUNT ELEMENTARY SCHOOL PO BOX 9050 EAST SETAUKET,B4465,Setauket Elementary School 134 Main St East Setauket,0.8366188
A3997,RED JACKET MIDDLE SCHOOL 1506 RT 21 SHORTSVILLE,B4186,Red Jacket Jr Sr High School 1506 Route 21 Manchester,0.8364831
A962,JHS 291 ROLAND HAYES 231 PALMETTO ST BROOKLYN,B2210,J.H.S. 291 Roland Hayes 231 Palmetto Street Brooklyn,0.8364535
A1309,PS 23 CARTER G WOODSON 545 WILLOUGHBY AVE BROOKLYN,B3263,P.S. 023 Carter G.  Woodson 545 Willoughby Avenue Brooklyn,0.8362838
A1135,PS 134 HOLLIS 203-02 109TH AVE HOLLIS,B4102,Ps 110 48-29 37th Street Queens,0.8361997
A4456,W L MORSE SCHOOL 30 POCANTICO ST SLEEPY HOLLOW,B5155,W. L. Morse School 30 Pocantico Street Tarrytown,0.83617574
A4381,FRICANO PRIMARY SCHOOL 4363 MAPLETON RD LOCKPORT,B4736,Starpoint Primary School 4363 Mapleton Rd Lockport,0.83616674
A3952,GUGGENHEIM ELEMENTARY SCHOOL POPLAR PL PORT WASHINGTON,B1741,Guggenheim Elementary School 38 Poplar Pl Port Washingtn,0.8358109
A3564,MOUNT VERNON HONOR ACADEMY 195 N COLUMBUS AVE MOUNT VERNON,B2884,Mount Vernon High School 100 California Road Mount Vernon,0.8357555
A3084,MONTGOMERY C SMITH ELEMENTARY SCHOOL 102 HARRY HOWARD AVE HUDSON,B2836,Montgomery Elementary School 141 Union St Montgomery,0.8356485
A1931,SUCCESS ACADEMY CHARTER SCHOOL - BERGEN BEACH 1420 E 68TH ST-3RD FL BROOKLYN,B4765,Strive Charter School 604 E 139th St Bronx,0.8354995
A4070,PADILLA HIGH SCHOOL 950 NORTON ST ROCHESTER,B1300,Elementary School 28 450 Humboldt St Rochester,0.8354933
A1452,PS 214 CADWALLADER COLDEN 31-15 140TH ST FLUSHING,B3687,P.S. 214 Cadwallader Colden 31-15 140th St Queens,0.83544236
A4596,CASE MIDDLE SCHOOL 1237 WASHINGTON ST WATERTOWN,B5211,Watertown Sr High School 1335 Washington St Watertown,0.8354043
A1019,LEARNERS AND LEADERS 378 SENECA AVE GLENDALE,B2439,Learners And Leaders 360 Seneca Avenue Queens,0.83536416
A3234,ROBERT R GRAVES SCHOOL PO BOX 549 PORT EWEN,B4258,Robert R. Graves Elementary School 345 Mountain View Ave Port Ewen,0.8352094
A4645,WEST CANADA VALLEY JUNIOR-SENIOR HIGH SCHOOL PO BOX 360 NEWPORT,B5258,West Canada Valley School 5447 Ny-28 Newport,0.83511245
A1221,IS 61 WILLIAM A MORRIS 445 CASTLETON AVE STATEN ISLAND,B2040,I.S. 061 William A Morris 445 Castleton Ave Staten Island,0.8350999
A2327,SOUTH PARK HIGH SCHOOL 150 SOUTHSIDE PKWY BUFFALO,B4551,South Buffalo Charter School 154 South Ogden Street Buffalo,0.83506584
A257,PS 163 ALFRED E SMITH 163 W 97TH ST NEW YORK,B4110,Ps 78 100 Tompkins Ave Staten Island,0.83504945
A3331,WILLOW FIELD ELEMENTARY SCHOOL 3900 RT 31 LIVERPOOL,B5376,Willow Road Elementary School 880 Catalpa Dr Franklin Square,0.8350065
A2205,WINTHROP AVENUE SCHOOL 580 WINTHROP AVE BELLMORE,B2698,Martin Avenue School 2616 Martin Avenue Bellmore,0.834927
A1518,ACADEMY OF MEDICAL TECHNOLOGY - A COLLEGE BOARD SCHOOL 8-21 BAY 25TH ST FAR ROCKAWAY,B57,Academy Of Medical Technology:  A College Board School 8-21 Bay 25 Street Queens,0.834924
A1619,RIVERVIEW SCHOOL (THE) 50-15 44TH ST WOODSIDE,B4903,The Riverview School 1-50 51st Ave Queens,0.8348025
A2101,WILLIAM B TECLER ARTS IN EDUCATION 210 NORTHERN BLVD AMSTERDAM,B5338,William B Tecler Elem School 210 Northern Blvd Amsterdam,0.8347626
A1169,PS 69 JACKSON HEIGHTS 77-02 37TH AVE JACKSON HEIGHTS,B1558,Garden Prek 33-16 79th Street Jackson Heights,0.8347545
A322,PS 36 MARGARET DOUGLAS 123 MORNINGSIDE DR NEW YORK,B3300,P.S. 036 Margaret Douglas 123 Morningside Dr Manhattan,0.83466643
A1890,YOUNG WOMEN'S COLLEGE PREP CS 133 HOOVER DR ROCHESTER,B5463,Young Women'S College Prep Charter Sch Of Rochester 133 Hoover Drive Rochester,0.8345324
A1066,CIVIC SCHOOL OF BAYSIDE HILLS (THE) 56-10 214TH ST BAYSIDE,B4339,Sacred Heart School 21601 38th Ave Bayside,0.8343039
A1607,PS 94 55 BATTERY PL NEW YORK,B4110,Ps 78 100 Tompkins Ave Staten Island,0.83415604
A2070,RONALD L SODOMA ELEMENTARY SCHOOL 324 EAST AVE ALBION,B4317,Royal-Hartland Elementary School 4500 Orchard Pl Gasport,0.8340768
A1393,MS 935 76 DINSMORE PL BROOKLYN,B4111,Ps 936 270 59th Street Brooklyn,0.8336687
A1853,SUCCESS ACADEMY CHARTER SCHOOL-UPPER WEST 145 W 84TH ST-2ND FL NEW YORK,B4765,Strive Charter School 604 E 139th St Bronx,0.83333224
A4555,WALLKILL SENIOR HIGH SCHOOL PO BOX 310 WALLKILL,B5165,Wallkill Middle School Rr 208 Wallkill,0.8333266
A326,PS 125 RALPH BUNCHE 425 W 123RD ST NEW YORK,B4110,Ps 78 100 Tompkins Ave Staten Island,0.83330035
A2290,BRUSHTON GRADE SCHOOL 758 COUNTY RT 7 BRUSHTON,B620,Brushton Moira Central Dist 758 County Route 7 Brushton,0.8331796
A1173,PS 85 JUDGE CHARLES VALLONE 23-70 31ST ST LONG ISLAND CITY,B3407,P.S. 085 Judge Charles Vallone 23-70 31 Street Queens,0.83315724
A823,EXPLORATORY SCHOOL (THE) 345 DEAN ST BROOKLYN,B1189,East Flatbush Community Research School 905 Winthrop Street Brooklyn,0.8331498
A3238,ONONDAGA NATION SCHOOL BOX 270 NEDROW,B3126,"Onondaga Nation Elementary School Rt 11a, Rr #51 Nedrow",0.83313614
A4369,SPRINGS SCHOOL 48 SCHOOL ST EAST HAMPTON,B1192,East Hampton Middle School 76 Newtown Ln East Hampton,0.8330189
A1228,PS 5 HUGUENOT 348 DEISIUS ST STATEN ISLAND,B4106,Ps 5 Port Morris 564 Jackson Avenue Bronx,0.83296317
A1344,IS 364 GATEWAY 1426 FREEPORT LOOP BROOKLYN,B2079,I.S. 364 Gateway 1426 Freeport Loop Brooklyn,0.832931
A583,JHS 118 WILLIAM W NILES 577 E 179TH ST BRONX,B2184,J.H.S. 118 William W. Niles 577 East 179 Street Bronx,0.8328633
A1226,PS 3 MARGARET GIOIOSA SCHOOL (THE) 80 S GOFF AVE STATEN ISLAND,B3211,P.S. 003 The Margaret Gioiosa School 80 S Goff Ave Staten Island,0.83283496
A351,PS 48 PO MICHAEL J BUCZEK 4360-78 BROADWAY NEW YORK,B3334,P.S. 048 P.O. Michael J. Buczek 4360 Broadway # 78 New York,0.83281296
A4865,SUCCESS ACADEMY CHARTER SCHOOL-NYC 14 109-55 128TH ST SOUTH OZONE PARK,B1380,"Excellence Girls Charter School 794 Monroe Street, 3rd Floor Brooklyn",0.8327963
A683,ACAD-SCHOLARSHIP & ENTREPRENEURSHIP 921 E 228TH ST BRONX,B47,Academy For Scholarship And Entrepreneurship: A College Board School 921 East 228th Street Bronx,0.83278394
A1658,PS 192 MAGNET SCHOOL FOR MATH AND SCIENCE INQUIRY (THE) 4715 18TH AVE BROOKLYN,B2622,"Magnet School Of Math, Science And Design Technology 511 7th Ave Brooklyn",0.83262765
A4284,WOODROW WILSON ELEMENTARY SCHOOL 166 HALSTEAD AVE SLOAN,B5410,Woodrow Wilson Elem School 166 Halstead Ave Buffalo,0.8326087
A1610,PS Q4 196-25 PECK AVE FLUSHING,B4105,Ps 390 56-10 214 Street Queens,0.83259094
A1260,BARBARA ESSELBORN SCHOOL (THE) 330 DURANT AVE STATEN ISLAND,B4916,The Stephanie A. Vierno School 216 Clawson St Staten Island,0.83255786
A1315,PS 84 JOSE DE DIEGO 250 BERRY ST BROOKLYN,B4109,Ps 536 1827 Archer Street Bronx,0.8323319
A352,IS 528 BEA FULLER RODGERS SCHOOL 180 WADSWORTH AVE NEW YORK,B2083,I.S. 528 Bea Fuller Rodgers School 180 Wadsworth Avenue Manhattan,0.83215237
A4479,RUSSELL I DOIG MIDDLE SCHOOL 100 WHIG ST TRUMANSBURG,B816,Charles O Dickerson High Sch 100 Whig St Trumansburg,0.83197695
A1892,SUCCESS ACADEMY CHARTER SCHOOL-UNION SQUARE 40 IRVING PL-2ND FL NEW YORK,B4892,"The Opportunity Charter School 240 West 113th Street, Room 406 New York",0.8318095
A3345,BAYVILLE PRIMARY 50 GODFREY BAYVILLE,B302,Bayville Primary School 50 Godfrey Avenue Bayville,0.8315695
A952,PS/IS 45 HORACE E GREENE 84 SCHAEFER ST BROOKLYN,B3323,P.S. 045 Horace E. Greene 84 Schaeffer St Brooklyn,0.8313029
A1493,PS 43 160 BEACH 29TH ST FAR ROCKAWAY,B4105,Ps 390 56-10 214 Street Queens,0.8312974
A1053,PS/IS 178 HOLLISWOOD 189-10 RADNOR RD JAMAICA,B3887,P.S./ Is 178 Holliswood 189-10 Radnor Rd Queens,0.83098495
A4689,WESTHAMPTON BEACH SENIOR HIGH SCHOOL 49 LILAC RD WESTHAMPTON BEACH,B5266,West Hampton Beach Middle Sch 340 Mill Rd Westhampton,0.830969
A4248,GOWANA MIDDLE SCHOOL 970 RT 146 CLIFTON PARK,B4487,Shenendehowa High School 970 Route 146 Clifton Park,0.83096385
A1227,PS 4 MAURICE WOLLIN 200 NEDRA LANE STATEN ISLAND,B4106,Ps 5 Port Morris 564 Jackson Avenue Bronx,0.83070886
A1028,CORONA ARTS AND SCIENCES ACADEMY 98-11 44TH AVE CORONA,B997,Corona Arts And Sciences Academy 45-10 94th St Queens,0.83066106
A967,IS 349 MATH SCIENCE AND TECHNOLOGY 35 STARR ST BROOKLYN,B2078,"I.S. 349 Math, Science & Tech. 35 Starr Street Brooklyn",0.83064747
A3729,NORTHEASTERN CLINTON SENIOR HIGH SCHOOL 103 RT 276 CHAMPLAIN,B903,Clinton Sr High School 75 Chenango Ave Clinton,0.8306223
A1188,PS 166 HENRY GRADSTEIN 33-09 35TH AVE LONG ISLAND CITY,B3590,P.S. 166 Henry Gradstein 33-09 35 Avenue Queens,0.83047265
A1182,PS 148 89-02 32ND AVE EAST ELMHURST,B4102,Ps 110 48-29 37th Street Queens,0.83036
A3842,CANAAN ELEMENTARY SCHOOL 59 FRY BLVD PATCHOGUE,B677,Canaan Elementary School Traction Blvd Patchogue,0.83030856
A4049,SCHOOL 53 MONTESSORI ACADEMY 353 CONGRESS AVE ROCHESTER,B1304,Elementary School 34 530 Lexington Ave Rochester,0.8301528
A295,JAMES WELDON JOHNSON SCHOOL 176 E 115TH ST NEW YORK,B1812,Harry L Johnson Elem School 601 Columbia Drive Johnson City,0.82977843
A1161,BENJAMIN FRANKLIN HS-FIN INFO TECH 207-01 116TH AVE CAMBRIA HEIGHTS,B352,Benjamin Franklin High School For Finance & Inform 207-01 116th Avenue Queens,0.8297758
A3865,WOODSIDE SCHOOL DEPEW ST PEEKSKILL,B5412,Woodside Elementary School Franklin And Depew Sts Peekskill,0.8295341
A105,PS 20 ANNA SILVER 166 ESSEX ST NEW YORK,B3254,P.S. 020 Anna Silver 166 Essex St Manhattan,0.82944286
A1177,PS 122 MAMIE FAY 21-21 DITMARS BLVD ASTORIA,B4102,Ps 110 48-29 37th Street Queens,0.8294161
A1097,PS 182 SAMANTHA SMITH 153-27 88TH AVE JAMAICA,B3616,P.S. 182 Samantha Smith 153-27 88th Avenue Queens,0.82938576
A1643,JHS 62 DITMAS 700 CORTELYOU RD BROOKLYN,B2176,J.H.S. 062 Ditmas 700 Cortelyou Road Brooklyn,0.8293803
A184,MS 131 100 HESTER ST NEW YORK,B2574,M.S. 131 100 Hester St Manhattan,0.82936835
A1058,PS 205 ALEXANDER GRAHAM BELL 75-25 BELL BLVD BAYSIDE,B3665,P.S. 205 Alexander Graham Bell 75-25 Bell Boulevard Queens,0.82921624
A39,NORTH BROAD STREET SCHOOL 230 N BROAD ST ONEIDA,B5151,W F Prior Elementary School 205 East Ave Oneida,0.82919514
A4004,CHANCELLOR LIVINGSTON ELEMENTARY SCHOOL 48 KNOLLWOOD RD RHINEBECK,B804,Chancellor Livingston Elem Sch 48 Knollwood Road Rhinebeck,0.8291733
A3118,THERESA PRIMARY SCHOOL PO BOX 620 THERESA,B4939,Theresa Elementary School 125 Bridge St Theresa,0.82915735
A1272,IS 75 FRANK D PAULO 455 HUGUENOT AVE STATEN ISLAND,B2043,I.S. 075 Frank D. Paulo 455 Huguenot Ave Staten Island,0.8291306
A767,PS 256 BENJAMIN BANNEKER 114 KOSCIUSKO ST BROOKLYN,B4111,Ps 936 270 59th Street Brooklyn,0.82901514
A598,PS 207 3030 GODWIN TER BRONX,B3671,P.S. 207 3030 Godwin Ter Bronx,0.8289055
A1665,JHS 227 EDWARD B SHALLOW 6500 16TH AVE BROOKLYN,B2191,J.H.S. 162 The Willoughby 1390 Willoughby Ave Brooklyn,0.82885563
A246,SCHOOL WITHOUT WALLS 90 TRINITY PL-RM 611 NEW YORK,B17,A School Without Walls 90 Trinity Pl New York,0.82856536
A1070,PS 40 SAMUEL HUNTINGTON 109-20 UNION HALL ST JAMAICA,B3400,P.S. 082 Hammond 8802 144th St Jamaica,0.8284282
A3316,LISBON CENTRAL SCHOOL PO BOX 39 LISBON,B2514,Lisbon Central School 6866 County Rt. 10 Lisbon,0.8283898
A1976,ACADEMY CHARTER SCHOOL-UNIONDALE 100 CHARLES LINDBERGH BLVD UNIONDALE,B663,"California Avenue Elem School 236 California Ave, P. O. Box 644 Uniondale",0.82838905
A212,FACING HISTORY SCHOOL (THE) 525 W 50TH ST NEW YORK,B1393,"Facing History School, The 525 West 50th Street Manhattan",0.8282585
A3206,KEESEVILLE PRIMARY SCHOOL 1825 RT 22 KEESEVILLE,B2320,Keeseville Elementary School 1825 Main St Keeseville,0.8281418
A3999,REMSEN JUNIOR-SENIOR HIGH SCHOOL PO BOX 406 REMSEN,B4195,Remsen Jr-Sr High School Main St Remsen,0.82805675
A349,PS 5 ELLEN LURIE 3703 10TH AVE NEW YORK,B3215,P.S. 005 Ellen Lurie 3703 Tenth Avenue Manhattan,0.82793224
A4250,KODA MIDDLE SCHOOL 970 RT 146 CLIFTON PARK,B4559,South Kortright Central School 58200 State Hwy 10 South Kortrigh,0.8279061
A1712,IS 303 HERBERT S EISENBERG 501 WEST AVE BROOKLYN,B2072,I.S. 303 Herbert S. Eisenberg 501 West Ave Brooklyn,0.827725
A1037,PS 18 WINCHESTER 86-35 235TH COURT QUEENS VILLAGE,B4105,Ps 390 56-10 214 Street Queens,0.8274309
A1442,PS 165 EDITH K BERGTRAUM 70-35 150TH ST FLUSHING,B3586,P.S. 164 Queens Valley 13801 77th Ave Flushing,0.82741165
A3963,CHARLES B WARRING ELEMENTARY SCHOOL 283 MANSION ST POUGHKEEPSIE,B5113,Vassar Road Elementary School 174 Vassar Rd Poughkeepsie,0.82738847
A1395,PS 41 FRANCIS WHITE 411 THATFORD AVE BROOKLYN,B3311,P.S. 041 Francis White 411 Thatford Ave Brooklyn,0.82726675
A60,UNADILLA VALLEY SECONDARY SCHOOL PO BOX F NEW BERLIN,B5014,Unadilla Valley Central School 4238 State Highway 8 New Berlin,0.8271797
A1312,JHS 50 JOHN D WELLS 183 S 3RD ST BROOKLYN,B2172,J.H.S. 050 John D. Wells 183 South 3 Street Brooklyn,0.8270967
A158,PS 42 BENJAMIN ALTMAN 71 HESTER ST NEW YORK,B3314,P.S. 042 Benjamin Altman 71 Hester Street Manhattan,0.82698905
A1608,HOSPITAL SCHOOLS 3450 E TREMONT AVE BRONX,B533,Bronx High School Of Medical Sciences 240 East 172  Street Bronx,0.82683647
A644,PS 19 JUDITH K WEISS 311 E 237TH ST BRONX,B4109,Ps 536 1827 Archer Street Bronx,0.8268194
A4255,TESAGO ELEMENTARY SCHOOL 970 RT 146 CLIFTON PARK,B2777,Midlakes Elementary  School 1510 Rt. 488 Clifton Spgs,0.82668304
A1469,PS 51 87-45 117TH ST RICHMOND HILL,B4105,Ps 390 56-10 214 Street Queens,0.82653177
A4826,OSWEGO BOCES 179 COUNTY RTE 64 MEXICO,B3146,Oswego Boces School 179 County Route 64 Mexico,0.82651025
A1132,PS 118 LORRAINE HANSBERRY 190-20 109TH RD SAINT ALBANS,B3482,P.S. 118 Lorraine Hansberry 69-10 65th Dr Middle Village,0.8263123
A3750,DALTON-NUNDA ELEMENTARY SCHOOL 13 MILL ST NUNDA,B2341,Keshequa Middle School 13 Mill St Nunda,0.82629204
A3716,LAKESHORE ROAD ELEMENTARY SCHOOL 201 ROXBORO RD MATTYDALE,B2408,Lakeshore Elementary School 7180 Lakeshore Rd Clay,0.82621753
A3788,WHEELER ELEMENTARY SCHOOL 4543 S ONONDAGA RD NEDROW,B3126,"Onondaga Nation Elementary School Rt 11a, Rr #51 Nedrow",0.8261949
A3568,CECIL H PARKER SCHOOL 461 S 6TH AVE MOUNT VERNON,B1667,Graham School 421 East 5th Street Mount Vernon,0.8260335
A409,PS 161 JUAN PONCE DE LEON SCHOOL 628 TINTON AVE BRONX,B550,Bronx-Manhattan Sda School 1440 Plimpton Ave Bronx,0.8257843
A336,HIGH SCHOOL MATHEMATICS SCIENCE AND ENGINEERING AT CCNY 240 CONVENT AVE NEW YORK,B1907,"High School For Mathematics, Science And Engineering At City College 240 Convent Ave Manhattan",0.8256718
A989,PS 81 JEAN PAUL RICHTER 559 CYPRESS AVE GLENDALE,B3829,P.S. 81q Jean Paul Richter 559 Cypress Ave Queens,0.8256462
A1850,ROCHDALE EARLY ADVANTAGE CHARTER SCHOOL 122-05 SMITH ST JAMAICA,B2221,Jamaica Children'S School 109-20 Union Hall Street Queens,0.8253862
A795,PS 15 PATRICK F DALY 71 SULLIVAN ST BROOKLYN,B3239,P.S. 015 Patrick F. Daly 71 Sullivan St Brooklyn,0.82520324
A1084,PS 140 EDWARD K ELLINGTON 116-01 166TH ST JAMAICA,B3400,P.S. 082 Hammond 8802 144th St Jamaica,0.8250742
A1305,A-TECH HIGH SCHOOL 50 BEDFORD AVE BROOKLYN,B603,Brooklyn Technical High School 29 Ft Greene Place Brooklyn,0.8250476
A1746,PS 222 KATHERINE R SNYDER 3301 QUENTIN RD BROOKLYN,B3697,P.S. 222 Katherine R. Snyder 3301 Quentin Rd Brooklyn,0.8249043
A3115,EVANS MILLS PRIMARY SCHOOL PO BOX 190 EVANS MILLS,B1374,Evans Mills Branch Elem School 8442 S Main St Evans Mills,0.82477057
A3323,ELMCREST ELEMENTARY SCHOOL 350 WOODSPATH RD LIVERPOOL,B2522,Liverpool High School 4338 Wetzel Rd Liverpool,0.82474893
A1447,PS 193 ALFRED J KENNEDY 152-20 11TH AVE WHITESTONE,B3637,P.S. 193 Alfred J. Kennedy 152-20 11th Ave Queens,0.8247103
A4037,SCHOOL 29-ADLAI E STEVENSON 88 KIRKLAND RD ROCHESTER,B76,Adlai Stevenson Elem Sch 29 88 Kirkland Rd Rochester,0.8246431
A812,PS 261 ZIPPORIAH MILLS 314 PACIFIC ST BROOKLYN,B4111,Ps 936 270 59th Street Brooklyn,0.82463706
A2424,ANDREW T MORROW SCHOOL 299 SYCAMORE AVE ISLANDIA,B152,Andrew J Smith Elem School 26 Homer St Union Springs,0.8246016
A1073,PS 54 HILLSIDE 86-02 127TH ST RICHMOND HILL,B4102,Ps 110 48-29 37th Street Queens,0.8245348
A929,IS 285 MEYER LEVIN 5909 BEVERLY RD BROOKLYN,B2070,I.S. 285 Meyer Levin 5909 Beverley Road Brooklyn,0.8245147
A786,CITY POLYTECHNIC HIGH SCHOOL 105 TECH PL BROOKLYN,B3080,"Nyc Charter High School For Computer Engineering, And Innovation 116 E 169th St Bronx",0.8242576
A1112,EMERSON SCHOOL (THE) 108-35 167TH ST JAMAICA,B4695,St Nicholas Of Tolentine Catholic Academy 80-22 Parsons Blvd Jamaica,0.82408184
A708,PS 6 WEST FARMS 1000 E TREMONT AVE BRONX,B3219,P.S. 006 West Farms 1000 East Tremont Bronx,0.82396793
A2320,PS 69 HOUGHTON ACADEMY 1725 CLINTON ST BUFFALO,B258,Baker Hall School 777 Ridge Rd Buffalo,0.8236077
A1523,PS 273 88-07 102ND ST RICHMOND HILL,B3738,P.S. 273 8807 102nd St Richmond Hill,0.82344794
A1074,PS 55 MAURE 131-10 97TH AVE RICHMOND HILL,B4105,Ps 390 56-10 214 Street Queens,0.82309335
A2390,H C WILLIAMS SENIOR HIGH SCHOOL 99 STATE ST CANTON,B5371,Williamsville South High Sch 5950 Main St Williamsville,0.8229807
A2377,CANAJOHARIE SENIOR HIGH SCHOOL 136 SCHOLASTIC WAY CANAJOHARIE,B680,Canandaigua Middle School 215 Granger St Canandaigua,0.8229084
A4245,ACADIA MIDDLE SCHOOL 970 RT 146 CLIFTON PARK,B2778,Midlakes Middle School 1550 Rt 488 Clifton Springs,0.8228911
A1688,PS 95 GRAVESEND (THE) 345 VAN SICKLEN ST BROOKLYN,B3429,P.S. 095 The Gravesend 345 Van Sicklen Street Brooklyn,0.8227639
A1123,PS 35 NATHANIEL WOODHULL 191-02 90TH AVE HOLLIS,B3298,P.S. 035 Nathaniel Woodhull 191-02 90 Avenue Queens,0.822708
A2324,PS 81 140 TACOMA AVE BUFFALO,B4113,Ps X469 3177 Webster Ave Bronx,0.82248247
A1050,PS 162 JOHN GOLDEN 201-02 53RD AVE BAYSIDE,B4102,Ps 110 48-29 37th Street Queens,0.82246137
A1819,JOHN W LAVELLE PREPARATORY CHARTER SCHOOL 1 CORPORATE COMMONS-1 TELEPORT DR STATEN ISLAND,B2940,New  World Preparatory Charter School 26 Sharpe Ave Staten Island,0.822149
A2309,MARVA J DANIEL FUTURES PREPARATORY SCHOOL 295 CARLTON ST BUFFALO,B4551,South Buffalo Charter School 154 South Ogden Street Buffalo,0.8219588
